50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.8, 35.8]",,Set,,,Shot Faced,eea9c66f-32f6-5d27-95fe-6c3b5a973428,155,,,"[1.8, 35.8]",3939883,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,9,Atlas,1296,['abf2dedc-7454-5e78-91f7-f1c9b55a6e21'],3,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:03.067,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.5, 43.0]",No Touch,Set,,Standing,Goal Conceded,733b859e-4ca9-5613-80dd-c17202497c05,463,,,"[2.5, 43.0]",3939883,8,,1.0,0.8827235103,0.1172764897,0.0,0.0091071194,-0.0091071194,-0.1263836091,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,17,América,1229,['79a5cdbb-4bfb-5294-ae0b-769eb87ddd97'],51,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:08:51.268,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.0, 47.2]",Claim,,,,Keeper Sweeper,6f976f24-ba9a-5a00-a4eb-df05618d822e,622,,,"[4.0, 47.2]",3939883,12,,0.0125382002,0.0273622721,-0.0148240719,0.0067258077,0.0082881209,-0.0015623132,0.0132617587,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,25,América,1229,"['1f5b8c8f-1866-566b-9e1f-11821843f270', 'f726341a-68cc-56ca-9956-7f266fb94366']",44,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:12:44.100,Goal Keeper,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,"[1.1, 39.4]",Touched Out,Set,,Diving,Shot Saved,c16fcd49-6dee-5887-a1ea-0faa5fc1546b,893,,,"[1.1, 39.4]",3939883,21,,0.0427160859,0.2679888904,-0.2252728045,0.0090847667,0.0090519879,3.27788e-05,0.2253055833,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,41,América,1229,['ab87f501-fa1c-54b7-942c-c9bfdd4320a8'],37,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:21:37.395,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,"[1.6, 43.8]",Success,Set,,Standing,Shot Saved,98d16611-2b3d-5781-b549-b51704c95f99,1106,,,"[1.6, 43.8]",3939883,30,,0.0143149523,0.0100150881,0.0042998642,0.01337469,0.0084407208,0.0049339691,0.0006341049,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,64,Atlas,1296,['a747db5b-a4b5-57e0-834d-25d2c2efc22c'],6,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:30:06.867,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.4, 42.5]",,Set,,,Shot Faced,9c509a7b-9490-5875-96e5-19f4f60afc20,1825,,,"[1.4, 42.5]",3939883,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,91,Atlas,1296,['a85c7c05-f049-5306-87a9-0c40a7250ae5'],29,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:46:29.261,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Left Hand,"[2.2, 43.3]",Touched Out,Set,,Standing,Shot Saved,a11889b2-2d96-5e41-b2fc-c7dbe6c7680b,1988,,,"[2.2, 43.3]",3939883,46,,0.0427160859,0.0834490508,-0.0407329649,0.0090847667,0.0084407208,0.0006440459,0.0413770108,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,101,América,1229,['8b66d963-a7ed-5d74-89b5-cd2a404a4fe4'],27,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:01:27.003,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.5, 39.7]",,Set,,,Shot Faced,cb937c43-946f-5509-998c-6f28841038e7,2147,,,"[1.5, 39.7]",3939883,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,112,América,1229,['ab954a36-2b76-5ee3-ad3b-bfb8e664e368'],9,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:06:09.483,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.3, 48.4]",Claim,,,,Keeper Sweeper,32ac9ddb-e969-5e1c-8794-b18eb0c55b60,2150,,,"[5.3, 48.4]",3939883,51,,0.0128411949,0.0128411949,0.0,0.0068865358,0.0068865358,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,112,América,1229,"['78ba6c55-dd27-5fc0-abd0-b946dcb675fa', '88dcde1a-eb88-5bba-af26-b48323ae85ff']",11,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:06:11.673,Goal Keeper,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.3, 38.0]",,Set,,,Shot Faced,caff621c-4d47-5a82-a970-91028b0bee6a,2291,,,"[4.3, 38.0]",3939883,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,120,América,1229,['bbc10ea9-4ea1-5cb8-b642-ddc8a99b26cb'],11,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:09:11.035,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.7, 40.7]",No Touch,Set,,Standing,Goal Conceded,979d6247-5966-5160-b341-121a1bbb4e6a,2442,,,"[4.7, 40.7]",3939883,57,,1.0,0.812522471,0.187477529,0.0,0.0094724698,-0.0094724698,-0.1969499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,125,América,1229,['ff5c277a-9fe2-5821-a37f-2c38be33c74a'],37,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:12:37.285,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[1.2, 42.1]",,Set,,,Shot Faced,c1112e0b-2fda-5677-845d-de027368bcc7,2565,,,"[1.2, 42.1]",3939883,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,137,América,1229,['6b131d7f-ffde-5e26-8324-23172f85f059'],21,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:18:21.755,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,"[4.2, 38.9]",Success,Set,,Standing,Shot Saved,fff01bd1-7aff-506d-ac6f-a4281b47f55b,2642,,,"[4.2, 38.9]",3939883,67,,0.0121529112,0.1631104499,-0.1509575387,0.0115067828,0.0095764985,0.0019302843,0.152887823,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,144,América,1229,['890f695b-1bf3-55dd-8f35-7c4185b51db5'],58,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:22:58.780,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,"[6.4, 41.5]",Saved Twice,Set,True,Standing,Shot Saved Off Target,2cf82213-52a3-546f-9f2a-df0cdf09b1a1,2737,,,"[6.4, 41.5]",3939883,72,,0.0119636972,0.0,0.0119636972,0.0088193547,0.0093018757,-0.000482521,-0.0124462182,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,151,América,1229,['8f7cf5f1-007e-545d-9e24-dfb9ebf7ec48'],17,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:27:17.927,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,"[1.4, 40.2]",In Play Safe,Set,,Standing,Shot Saved,13e7e4c6-0df1-5a99-baf0-1cec9d9d0549,2816,,,"[1.4, 40.2]",3939883,74,,0.0135052819,0.0018404173,0.0116648646,0.0087838778,0.0092350282,-0.0004511504,-0.0121160149,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,155,América,1229,['01088743-c576-5d9c-b838-4f0a0d3e5e8f'],0,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:29:00.042,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.0, 42.9]",No Touch,Set,,Standing,Goal Conceded,bc0d8777-fc9d-5c70-b66b-c3ff0b5e6707,2893,,,"[5.0, 42.9]",3939883,76,,1.0,,,0.0,0.0102050751,-0.0102050751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,160,América,1229,['e2d9a533-5e67-5c0b-904f-55aa413db606'],3,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:31:03.846,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[5.1, 37.1]",,Set,,,Shot Faced,00d0be16-eaef-55d4-b535-c0ec8b7f7f79,2982,,,"[5.1, 37.1]",3939883,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,162,América,1229,['0fa0138e-2030-5499-82af-73450a31b012'],1,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:34:01.455,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[13.3, 41.5]",Claim,,,,Keeper Sweeper,da47aa33-e8e0-5d9e-bbc3-8a501faf7c28,2988,,,"[13.3, 41.5]",3939883,79,,0.0111400681,0.0279799365,-0.0168398684,0.0102408556,0.0094202571,0.0008205986,0.017660467,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,164,América,1229,"['35311146-493b-59e3-9a76-86961b680865', 'b0956619-caf6-51da-9742-1ca6470d1b98']",33,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:34:33.549,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[4.7, 37.7]",,Set,,,Shot Faced,e88c0d4d-d087-5620-8af3-6d78b0fb5594,3210,,,"[4.7, 37.7]",3939883,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,171,América,1229,['d261fdf2-fd6f-52fa-ac19-d3ab1e1118d5'],39,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:38:39.794,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[2.6, 43.1]",,Moving,,,Shot Faced,0bc70b31-4a9a-595f-bce7-e8d20c67ed0c,3311,,,"[2.6, 43.1]",3939883,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,175,América,1229,['d4cf5ab0-df0a-5eed-85a5-6100949f5701'],31,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:41:31.790,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[7.1, 42.2]",,Moving,,,Shot Faced,958ea128-3ade-5757-b915-269e7b845db1,3481,,,"[7.1, 42.2]",3939883,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ángel Malagón Velázquez,33098.0,Goalkeeper,184,Atlas,1296,['4f499481-7876-521c-a8e9-535c2e96df6a'],58,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:45:58.347,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,"[3.6, 40.1]",,Set,,,Shot Faced,326af52c-c0ab-55c4-8ab2-ea6538c1aae3,3576,,,"[3.6, 40.1]",3939883,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Camilo Andrés Vargas Gil,27225.0,Goalkeeper,186,Atlas,1296,['2bef80d0-54e1-56c7-a91f-b217f09b566e'],50,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:47:50.325,Goal Keeper,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,49599c87-4d01-5c88-99b6-4bd01c3d325e,190,,,"[50.3, 60.8]",3939883,3,,0.0173298642,0.0179644767,-0.0006346125,0.0084050493,0.0099863084,-0.0015812591,-0.0009466466,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaddi Axel Aguirre Ledesma,75131.0,Right Back,10,América,1229,['a985d016-a9e4-5420-83a5-72c6cd4e336c'],59,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:03:59.325,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,True,,,,,,,,,,,,,596574cf-e2c8-5951-add4-8f9f03f3980f,684,,,"[71.2, 60.4]",3939883,14,,0.0176282786,0.0124981599,0.0051301187,0.0099756652,0.012434273,-0.0024586078,-0.0075887265,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Ángel Jeremy Márquez Castañeda,34347.0,Right Defensive Midfield,30,América,1229,['ec3bac34-83a5-56f3-9007-560a46dae1eb'],28,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:14:28.451,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5074f4cc-51db-5e18-a14f-01ed58f8c9d0,698,,,"[104.8, 15.9]",3939883,15,,0.0076209321,0.008409732,-0.0007888,0.0089792861,0.0167952348,-0.0078159487,-0.0070271487,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Sebastián Aguirre Soto,37999.0,Right Center Forward,31,América,1229,['1492dbb9-1cea-5a32-bd6b-04008187dc67'],1,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:15:01.776,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,1924f541-61f6-5721-937e-624b52fdc661,806,,,"[57.2, 4.8]",3939883,17,,0.0132873524,0.0126382709,0.0006490815,0.009314253,0.0105372518,-0.0012229988,-0.0018720804,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gaddi Axel Aguirre Ledesma,75131.0,Right Back,36,América,1229,['5fe437e0-c30d-5863-9369-f16a30a748b6'],53,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:17:53.758,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,2d50e156-bb88-56a4-af74-9f733f7a4ca6,834,,,"[54.2, 5.8]",3939883,18,,0.0161882378,0.0124978656,0.0036903722,0.0092784967,0.0100306068,-0.00075211,-0.0044424823,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paul Brian Rodríguez Bravo,30736.0,Left Center Forward,38,Atlas,1296,['38c6e33d-9b87-59c4-8332-c84063c60071'],50,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:18:50.310,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,,6864dc42-3142-51aa-be34-141a9dd9cfd4,891,,,"[22.8, 25.5]",3939883,20,,0.0783363283,0.0115134995,0.0668228287,0.007438058,0.0120706568,-0.0046325987,-0.0714554274,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ángel Jeremy Márquez Castañeda,34347.0,Right Defensive Midfield,40,América,1229,,10,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:20:10.277,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Second Yellow,,,,,,,,,,,,3e39fae3-3a8e-5b54-b452-2999aecba0dd,1036,,,"[3.3, 74.8]",3939883,26,,0.0428727865,0.0106051154,0.0322676711,0.0093372185,0.0063328873,0.0030043311,-0.0292633399,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gaddi Axel Aguirre Ledesma,75131.0,Right Back,55,Atlas,1296,['ed31f9e0-de33-5efa-9f50-c0fcf14fa7ca'],14,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:26:14.294,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,3c5a1be9-853c-5be2-8ff0-f5a8c4b6e62b,1313,,,"[57.6, 11.8]",3939883,34,,0.01455737,0.0120906997,0.0024666702,0.0093397023,0.011160573,-0.0018208707,-0.0042875409,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Sebastián Aguirre Soto,37999.0,Right Center Forward,68,Atlas,1296,['20841b26-c1e0-55b8-821e-b172a6832a72'],7,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:34:07.630,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ea171639-37df-5a6c-9c16-119f15f63d76,1840,,,"[49.8, 76.8]",3939883,46,,0.0147739584,0.0158052947,-0.0010313364,0.0094001265,0.0097994013,-0.0003992748,0.0006320616,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jhon Eduard Murillo Romaña,10846.0,Right Back,92,América,1229,['4e3786fd-d9d8-5eb3-aa51-592251de16e4'],58,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:46:58.361,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,827bc4a6-982d-5dd3-980a-f8c49e36a161,2140,,,"[26.9, 71.2]",3939883,50,,0.0316998549,0.0256568454,0.0060430095,0.0090713585,0.0096525094,-0.0005811509,-0.0066241603,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,110,Atlas,1296,['904b4810-606e-5554-b620-d8a34001015a'],29,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:05:29.629,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,2a173eb9-d253-5de0-ae30-ebde0dd64e14,2188,,,"[38.7, 72.5]",3939883,51,,0.01828181,0.0216218475,-0.0033400375,0.0093325181,0.009867982,-0.0005354639,0.0028045736,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,114,América,1229,"['a6606fa1-0f42-5165-b288-81b952f60e11', 'c504ff4d-ef56-58f4-8811-8009a33552f2']",57,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:06:57.923,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,37e60940-6c46-514d-888e-c0726bb70bbb,2244,,,"[70.9, 74.7]",3939883,53,,0.0121657969,0.0079940995,0.0041716974,0.0101615926,0.0113683306,-0.0012067379,-0.0053784354,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Henry Josué Martín Mex,26400.0,Right Center Forward,118,Atlas,1296,['4795d8c0-d521-5b45-83de-7c3b82a8c526'],12,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:08:12.140,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,,9753d483-5404-5f61-ac3e-7d991c5cd2a7,2481,,,"[78.5, 69.2]",3939883,60,,0.0111086266,0.0092907166,0.00181791,0.0092311976,0.0203681681,-0.0111369705,-0.0129548805,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jhon Eduard Murillo Romaña,10846.0,Right Back,131,Atlas,1296,,11,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:15:11.487,Foul Committed,
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,a6b80112-fd36-5371-96b8-06e5bbd541eb,2559,,,"[18.9, 13.3]",3939883,62,,0.0514551289,0.0280158296,0.0234392993,0.0096553955,0.009423783,0.0002316125,-0.0232076868,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Ezequiel García,27567.0,Left Midfield,136,América,1229,"['c4dac35a-c38c-5687-a4d6-39695ec24b16', '601d402d-bf98-565c-8887-476d34319bf1']",11,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:17:11.892,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,,d271bf83-f63c-5457-9ac2-417dbb7f6489,2661,,,"[33.2, 7.7]",3939883,70,,0.0364201218,0.0133015141,0.0231186077,0.0091909664,0.0112667792,-0.0020758128,-0.0251944205,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matheus Dória Macedo,4418.0,Left Center Back,146,Atlas,1296,"['3ad97d5f-8e2d-58ad-8e96-a7035803d98e', '92915ba4-b2d1-5227-8a46-e6216b32f99a']",12,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:25:12.409,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,8fd293c0-8693-52e7-9477-b7532ea90130,2769,,,"[64.6, 77.2]",3939883,72,,0.0115164733,0.0118415933,-0.0003251201,0.0093083195,0.0107628526,-0.0014545331,-0.001129413,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erick Daniel Sánchez Ocegueda,43555.0,Right Defensive Midfield,152,Atlas,1296,['5541e7da-82a8-547e-b122-2e801bf60508'],56,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:27:56.087,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4ccec584-c05d-56ce-ab7c-3028d3c56e69,2806,,,"[58.7, 21.2]",3939883,73,,0.0143627124,0.0163942259,-0.0020315135,0.0104890075,0.0107960086,-0.0003070012,0.0017245123,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Miguel Ángel Vázquez García,337757.0,Left Center Back,153,Atlas,1296,"['7d137357-1c1b-5964-b5f8-99618dc2165a', '67b6d9b1-9f2d-5c12-8144-f2f0c478fbed']",44,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:28:44.220,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,963fbd85-5c9f-50e0-9e06-c2ab5af96263,3284,,,"[51.4, 22.9]",3939883,85,,0.0167066306,0.0187198482,-0.0020132177,0.0101513239,0.0102392761,-8.79522e-05,0.0019252654,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Rivaldo Lozano Silva,51031.0,Left Midfield,175,América,1229,['538b410a-ee10-5c48-88bd-7aa6325e130d'],50,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:40:50.024,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d6f5ea26-a070-5236-80ba-22264e41d712,3369,,,"[84.2, 35.8]",3939883,87,,0.0119249234,0.0130446861,-0.0011197627,0.0094025293,0.0119040124,-0.0025014831,-0.0013817204,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Ricardo Reyes Moreno,28766.0,Left Back,178,Atlas,1296,['3c2ca233-8e76-5c95-97a8-ea1df9be93d9'],52,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:42:52.037,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,1881e2c7-adb1-5bea-9705-7986aa83fa20,3423,,,"[63.5, 64.1]",3939883,89,,0.011681444,0.0176632274,-0.0059817834,0.0091136582,0.0100194626,-0.0009058043,0.005075979,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carlos Eduardo Cruz Guillén,436670.0,Right Defensive Midfield,180,América,1229,['deaa3638-e8dc-520e-83a1-e493bb855085'],13,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:44:13.953,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,,24f1d335-b240-574a-b68c-a933e52e2b08,3566,,,"[15.3, 15.9]",3939883,92,,0.0379502438,0.015188178,0.0227620658,0.0081752185,0.0066673234,0.0015078951,-0.0212541707,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,José Rivaldo Lozano Silva,51031.0,Left Midfield,185,América,1229,['891d3842-355d-536b-a15a-8b094aae9f87'],41,,,,,,,,,,,,,,,,,,,,,,,,Atlas,1296,00:47:41.453,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,,75ec82ff-abaf-5f79-8c40-93aa68ec8e3a,3580,,,"[66.3, 29.8]",3939883,92,,0.0145237539,0.0137536349,0.000770119,0.0099260993,0.0117847435,-0.0018586442,-0.0026287632,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramón Juárez Del Castillo,36167.0,Right Center Back,186,Atlas,1296,['627965a4-3d0a-5040-b26a-c25e6744426e'],56,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:47:56.617,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,a985d016-a9e4-5420-83a5-72c6cd4e336c,191,,,"[69.8, 19.3]",3939883,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Paul Brian Rodríguez Bravo,30736.0,Left Center Forward,10,América,1229,"['abd6b4e9-8a14-5196-aca5-65ddfb889bb8', '49599c87-4d01-5c88-99b6-4bd01c3d325e']",59,,,,,,,,,,,,,,,,,,,,,,,,América,1229,00:03:59.325,Foul Won,True
